fix_cofs_RSS,cofs_RSS,h2_RSS,unexpl_RSS
0.206248488210602,0.206248488210602,0.8532303579478,1
0.206248488210602,0.239937336374282,0.839787854808174,1
0.206248488210602,0.274426823293587,0.827002293996988,1
0.206248488210602,0.302705734413288,0.812796011339605,1
0.206248488210602,0.311866566746877,0.82496528488301,1
0.206248488210602,0.33128080893616,0.823351872854981,1
0.206248488210602,0.346151080893539,0.823433707668179,1
0.206248488210602,0.373356199158534,0.812761369257337,1
0.206248488210602,0.38307891234409,0.817178282190025,1
0.206248488210602,0.394770367993324,0.829272609610354,1
0.206248488210602,0.394770367993324,0.829272609610357,1
0.206248488210602,0.373235289013204,0.83715139543059,1
0.206248488210602,0.36131743052048,0.832638855126551,1
0.206248488210602,0.350937206892935,0.819773548982992,1
0.206248488210602,0.33516108344422,0.820024777910521,1
0.206248488210602,0.305106135589963,0.833176709802909,1
0.206248488210602,0.295180788455193,0.82304128480347,1
0.206248488210602,0.274426823293587,0.827002293996988,1
0.206248488210602,0.239937336374282,0.839787854808172,1
0.206248488210602,0.206248488210602,0.853230357947805,1
