fix_cofs_RSS,cofs_RSS,h2_RSS,unexpl_RSS
0.317098464429681,0.317098464429681,0.969294063887623,1
0.317098464429681,0.521325838580329,0.949516568392554,1
0.317098464429681,0.569406651423338,0.940225551085837,1
0.317098464429681,0.60559667053838,0.923906462598823,1
0.317098464429681,0.618573180888611,0.929525462861018,1
0.317098464429681,0.628680277087496,0.935199812376265,1
0.317098464429681,0.641508912479066,0.931695634513027,1
0.317098464429681,0.648875303543467,0.932943751340304,1
0.317098464429681,0.661809139842489,0.937197960176859,1
0.317098464429681,0.671694434761601,0.938272066260229,1
0.317098464429681,0.671694434761601,0.938272066260229,1
0.317098464429681,0.661809139842489,0.937197960176859,1
0.317098464429681,0.648875303543467,0.932943751340306,1
0.317098464429681,0.641508912479066,0.931695634513027,1
0.317098464429681,0.628680277087496,0.935199812376265,1
0.317098464429681,0.618573180888611,0.929525462861018,1
0.317098464429681,0.60559667053838,0.923906462598823,1
0.317098464429681,0.569406651423338,0.940225551085838,1
0.317098464429681,0.521325838580329,0.949516568392554,1
0.317098464429681,0.317098464429681,0.969294063887623,1
